"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",3.105,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",9.965,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",2.455,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",2.109,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",7.111,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",1.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2021",6.186,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2021",18.862,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2021",4.992,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2020",4.294,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2020",13.98,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2020",3.575,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2020",3.836,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2020",12.461,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2020",3.195,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2020",5.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2020",18.715,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2020",4.754,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2019",2.331,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2019",7.581,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2019",1.837,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2019",1.34,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2019",5.192,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2019",0.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2019",5.348,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2019",15.737,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2019",4.459,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2018",2.236,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2018",6.949,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2018",1.711,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2018",1.337,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2018",5.016,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2018",0.957,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2018",5.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2018",12.836,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2018",4.948,,,,"Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2017",2.462,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2017",7.668,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2017",1.904,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2017",1.325,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2017",5.605,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2017",0.886,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2017",7.135,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2017",14.767,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2017",6.179,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2016",1.64,,,,
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2016",1.07,,,,
"United Arab Emirates","LFS - Labour Force Survey","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2016",4.02,,,,
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2023",6.139,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2023",17.886,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2023",4.456,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2023",5.628,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2023",16.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2023",3.991,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2023",6.778,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2023",19.459,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2023",5.032,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2022",6.805,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2022",18.971,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2022",5.091,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2022",6.127,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2022",17.597,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2022",4.441,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15+","2022",7.66,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 15-24","2022",20.861,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Female","Age (Youth, adults): 25+","2022",5.901,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15+","2021",8.736,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 15-24","2021",23.239,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Total","Age (Youth, adults): 25+","2021",6.651,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15+","2021",7.893,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 15-24","2021",20.772,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
"Argentina","LFS - Permanent Household Survey, Urban","SDG indicator 8.5.2 - Unemployment rate (%)","Sex: Male","Age (Youth, adults): 25+","2021",5.97,,,,"Repository: ILO-STATISTICS - Micro data processing | Geographical coverage: Main cities or metropolitan areas"
